snapped_at,price,market_cap,total_volume
2024-03-01 00:00:00 UTC,0.0037104631225797578,0.0,189039.0981092807
2024-03-02 00:00:00 UTC,0.0058250716042124746,0.0,409310.2591757647
2024-03-03 00:00:00 UTC,0.00817117474618724,0.0,657833.9802597202
2024-03-04 00:00:00 UTC,0.008017218982112172,0.0,681315.0414876984
2024-03-05 00:00:00 UTC,0.009061054464661645,0.0,1537323.0937792636
2024-03-06 00:00:00 UTC,0.0069028872785152715,0.0,891904.6860712778
2024-03-07 00:00:00 UTC,0.008667393771427143,8066530.362374507,583432.951163645
2024-03-08 00:00:00 UTC,0.006187553731158685,5748953.634381721,321766.19426437025
2024-03-09 00:00:00 UTC,0.007905219184678514,7355848.530739306,949359.820748846
2024-03-10 00:00:00 UTC,0.008849380305974921,8237876.126049316,658006.4197569418
2024-03-11 00:00:00 UTC,0.008760797781029962,8157221.1523991395,220941.54933640792
2024-03-12 00:00:00 UTC,0.00870770141254277,8111740.533932125,220090.61398448184
2024-03-13 00:00:00 UTC,0.0065490985138464365,6099267.207656238,315895.70129596826
2024-03-14 00:00:00 UTC,0.006304587378395504,5874188.506480087,182854.1461184522
2024-03-15 00:00:00 UTC,0.005382253118351424,4977152.394715899,256140.9833678141
2024-03-16 00:00:00 UTC,0.004626386279456299,4313717.45901848,228841.44612985212
2024-03-17 00:00:00 UTC,0.00420937215347938,3918002.209382386,135327.8874551213
2024-03-18 00:00:00 UTC,0.005470409253207866,5075816.108530316,416741.0721018543
2024-03-19 00:00:00 UTC,0.005178175388606,4820716.372004285,241328.5858902784
2024-03-20 00:00:00 UTC,0.0046048104687673504,4304759.108908585,148167.47005759596
2024-03-21 00:00:00 UTC,0.004209901585358552,3926087.0939939166,182910.76285492248
2024-03-22 00:00:00 UTC,0.0043895623398843425,4083730.149794619,194040.2516997835
2024-03-23 00:00:00 UTC,0.003724184999630821,3459300.0557426736,153171.59786772312
2024-03-24 00:00:00 UTC,0.0036768684830795506,3435040.3038042216,187011.17130421652
2024-03-25 00:00:00 UTC,0.0036823393827892822,3430105.5184014705,165792.11557937792
2024-03-26 00:00:00 UTC,0.0041211856397007545,3837576.023227669,304330.3521898994
2024-03-27 00:00:00 UTC,0.004444909013797417,4134745.280463173,197156.04132143775
2024-03-28 00:00:00 UTC,0.0035109120158071713,3262759.959294992,281412.7741771973
2024-03-29 00:00:00 UTC,0.003275086079062556,3050602.251455928,134181.8500983281
2024-03-30 00:00:00 UTC,0.0028060675279075516,2611484.8997745817,95060.11808999271
2024-03-31 00:00:00 UTC,0.002541323401106159,2366655.617398371,70063.79650202194
2024-04-01 00:00:00 UTC,0.0033638638319354913,3132083.701301573,171092.3669654554
2024-04-02 00:00:00 UTC,0.0034543304895180206,3171937.485413362,173437.18568797558
2024-04-03 00:00:00 UTC,0.00292168039990547,2721303.854842722,115792.00896835643
2024-04-04 00:00:00 UTC,0.0026205393898754677,2443498.758617277,113104.83752445437
2024-04-05 00:00:00 UTC,0.0023074820339372914,2147421.523153572,85081.57950936104
2024-04-06 00:00:00 UTC,0.002554760161107024,2381455.5041925,110862.38475173691
2024-04-07 00:00:00 UTC,0.002497394612711192,2322064.703134602,92962.79249118792
2024-04-08 00:00:00 UTC,0.00281729660721004,2624393.910600312,168565.7308953441
2024-04-09 00:00:00 UTC,0.004989608036136443,4680703.195569826,475697.27403191465
2024-04-10 00:00:00 UTC,0.004226905106899258,3932215.266474735,253276.85899397443
2024-04-11 00:00:00 UTC,0.004885451828331076,4553404.347408921,184409.57128582255
2024-04-12 00:00:00 UTC,0.004370901025117537,4072251.5075504105,123077.23748420454
2024-04-13 00:00:00 UTC,0.004037833144275848,3773865.142633691,99400.87930543821
2024-04-14 00:00:00 UTC,0.0039230833206397725,3839953.6120164087,162771.8612416348
2024-04-15 00:00:00 UTC,0.004339852877784214,4051827.315102162,233656.53075406607
2024-04-16 00:00:00 UTC,0.003859463620375769,3599939.9495232785,92980.35149201662
2024-04-17 00:00:00 UTC,0.0034875213651226027,3246350.344558146,87822.70928465409
2024-04-18 00:00:00 UTC,0.003532063012746289,3288326.2563654264,105477.79588258185
2024-04-19 00:00:00 UTC,0.003510618632035331,3268467.5809699423,138625.85998536876
2024-04-20 00:00:00 UTC,0.0037804897747540102,3518701.2900374313,124364.41743038107
2024-04-21 00:00:00 UTC,0.005350914683961807,4976643.208914048,235942.69536630012
2024-04-22 00:00:00 UTC,0.004236452735403551,3933005.658566053,165620.5847176204
2024-04-23 00:00:00 UTC,0.004613964660496949,4298814.014206713,218673.23829322803
2024-04-24 00:00:00 UTC,0.004449517246852323,4109022.5482811057,99977.78319875988
2024-04-25 00:00:00 UTC,0.005006733864600627,4651421.612395574,222310.32036005607
2024-04-26 00:00:00 UTC,0.004727869700384248,4361835.278061895,596093.5475263334
2024-04-27 00:00:00 UTC,0.004681978069350055,4244780.576246856,238849.49565820745
2024-04-28 00:00:00 UTC,0.004579336219263536,4254767.955151492,180172.35477342448
2024-04-29 00:00:00 UTC,0.007275016013685229,6894214.652484831,739479.3958198049
2024-04-30 00:00:00 UTC,0.006067399880683522,5673911.353425694,442012.8386032395
2024-05-01 00:00:00 UTC,0.005534265228029041,5122754.892099774,324998.55924899265
2024-05-02 00:00:00 UTC,0.007839794156643976,7311375.702770455,597156.0734687742
2024-05-03 00:00:00 UTC,0.0081473238439565,7588577.004274477,532775.4435942572
2024-05-04 00:00:00 UTC,0.007734317782223198,7193134.8753190525,383212.94593969814
2024-05-05 00:00:00 UTC,0.007033351667291605,6471529.120572508,274931.84235242277
2024-05-06 00:00:00 UTC,0.006264410201240862,5831575.267042122,212714.57540026054
2024-05-07 00:00:00 UTC,0.00660787528901601,6011294.14051298,284870.20059663616
2024-05-08 00:00:00 UTC,0.006199779617775939,5779833.996324016,229082.97583178972
2024-05-09 00:00:00 UTC,0.005824600672880997,5420944.442677746,105990.85354592609
2024-05-10 00:00:00 UTC,0.005744903393087456,5348100.617412513,90755.65717304764
2024-05-11 00:00:00 UTC,0.005505125693344122,5126083.100147614,105980.49982043408
2024-05-12 00:00:00 UTC,0.005065725888581742,4720613.776912701,323134.2016875077
2024-05-13 00:00:00 UTC,0.00560546820773019,5146500.936619498,210867.99509693912
2024-05-14 00:00:00 UTC,0.006467919868540054,6025285.321951135,527434.7949141855
2024-05-15 00:00:00 UTC,0.005673524999986883,5293413.092429013,345641.3000894973
2024-05-16 00:00:00 UTC,0.008123186272617763,7559819.532429418,543435.4589530953
2024-05-17 00:00:00 UTC,0.0065743952505779735,6036697.21573601,628791.4465507464
2024-05-18 00:00:00 UTC,0.0069136858469828685,6426376.877155003,589185.5262154766
2024-05-19 00:00:00 UTC,0.006414991795070118,5989831.275186217,192893.26694234172
2024-05-20 00:00:00 UTC,0.006047465150417318,5625290.976677073,163438.36486637208
2024-05-21 00:00:00 UTC,0.008454760267744527,7866932.14461709,680277.5831343624
2024-05-22 00:00:00 UTC,0.008079510897088865,7523491.8872653255,461272.7089839712
2024-05-23 00:00:00 UTC,0.011293302175716714,10511229.890520778,1233107.1966387925
2024-05-24 00:00:00 UTC,0.014676860011974368,13659837.371660411,1946210.1005469374
2024-05-25 00:00:00 UTC,0.013518442169454022,12587125.800147008,1234767.6130379455
2024-05-26 00:00:00 UTC,0.015851750779944926,14753537.34843967,1026672.7118729095
2024-05-27 00:00:00 UTC,0.014781888225560091,13765083.627103982,837669.1977595494
2024-05-28 00:00:00 UTC,0.017897249752571495,16651038.05918264,2362336.2963563465
2024-05-29 00:00:00 UTC,0.015256178425461932,14163970.294638664,897887.8784846602
2024-05-30 00:00:00 UTC,0.012860025659832732,12060659.055621509,836291.4154046479
2024-05-31 00:00:00 UTC,0.013077259836598404,12168877.431384629,684268.6422562379
2024-06-01 00:00:00 UTC,0.011929562257060714,11107600.13596752,532733.6716057361
2024-06-02 00:00:00 UTC,0.011153867609848272,10548038.675680738,199284.54671023446
2024-06-03 00:00:00 UTC,0.010233500617330124,9537413.75159395,580490.0338101443
2024-06-04 00:00:00 UTC,0.01224497663592951,11257213.882911256,612668.0454268554
2024-06-05 00:00:00 UTC,0.010983206501146843,10292834.62201214,270761.2286226552
2024-06-06 00:00:00 UTC,0.010752697360246085,9904463.522317888,445440.26208355435
2024-06-07 00:00:00 UTC,0.0100798290602232,9377434.472074585,708513.1001091598
2024-06-08 00:00:00 UTC,0.009775897594296661,9191268.253338654,507184.4044289544
2024-06-09 00:00:00 UTC,0.010228798824828788,9555755.278277557,383461.67138747126
2024-06-10 00:00:00 UTC,0.010397218194052728,9679956.941502947,312308.47541348985
2024-06-11 00:00:00 UTC,0.008597340362982564,8005286.562425514,632909.317625321
2024-06-12 00:00:00 UTC,0.008339051030569986,7771248.033988679,473502.900809692
2024-06-13 00:00:00 UTC,0.008492046297297608,8021834.597833415,169893.87648118462
2024-06-14 00:00:00 UTC,0.008229537012644087,7664076.810146273,354064.5997930005
2024-06-15 00:00:00 UTC,0.008415304908874122,7815961.908223855,193109.01146512327
2024-06-16 00:00:00 UTC,0.008617830972563708,7858319.95263417,199602.61220968995
2024-06-17 00:00:00 UTC,0.009658352782977036,9002402.346239543,262186.97594563296
2024-06-18 00:00:00 UTC,0.00917241162156772,8535563.548750367,366530.5931619129
2024-06-19 00:00:00 UTC,0.01074667704828988,9999287.346516704,882058.495950129
2024-06-20 00:00:00 UTC,0.01272610551227489,11834719.5457853,648551.4122465239
2024-06-21 00:00:00 UTC,0.012330953447835686,11492876.96073332,530862.3876768989
2024-06-22 00:00:00 UTC,0.010895702671309734,10142944.907889957,410502.14701903804
2024-06-23 00:00:00 UTC,0.010570432054272284,9840860.226663692,311257.4727522816
2024-06-24 00:00:00 UTC,0.01025626825766545,9546344.165302815,223294.60060632823
2024-06-25 00:00:00 UTC,0.01070327544543985,9945764.887594989,429161.2594594327
2024-06-26 00:00:00 UTC,0.011941737055324943,11102809.15268509,478426.530888796
2024-06-27 00:00:00 UTC,0.013292195452518956,12382022.743209124,378324.34116432664
2024-06-28 00:00:00 UTC,0.01706337373290068,15900517.491399677,914371.4774798427
2024-06-29 00:00:00 UTC,0.013099451905568636,12195517.154940806,582320.7073323077
2024-06-30 00:00:00 UTC,0.014912517105574768,13863927.594086386,558332.6694848218
2024-07-01 00:00:00 UTC,0.01765241101280772,16435555.861574192,616675.9053922837
2024-07-02 00:00:00 UTC,0.017547375365319594,16334756.394956464,454692.1212744315
2024-07-03 00:00:00 UTC,0.020226772650920804,18827711.27560682,760476.4574861854
2024-07-04 00:00:00 UTC,0.015478479051151853,14404972.488943052,446802.1597411974
2024-07-05 00:00:00 UTC,0.014730421140270934,13657414.576305002,326957.73107587855
2024-07-06 00:00:00 UTC,0.014050903259840415,13112719.646297753,388900.1988793477
2024-07-07 00:00:00 UTC,0.014193034516067677,13231710.980366884,144923.1220667391
2024-07-08 00:00:00 UTC,0.012341694376889452,11456776.549658392,298855.37383791717
2024-07-09 00:00:00 UTC,0.013678316542670762,12738471.588978805,643145.7678801564
2024-07-10 00:00:00 UTC,0.01643956826530967,15312937.327426134,489879.3805178362
2024-07-11 00:00:00 UTC,0.014926715286739146,14057055.026999973,395743.2552844922
2024-07-12 00:00:00 UTC,0.01474194973542115,13707198.456571983,359699.7741334118
2024-07-13 00:00:00 UTC,0.013805177357984387,13073542.368050475,243881.0218675097
2024-07-14 00:00:00 UTC,0.014415980638945957,13443447.170488436,240684.08307975472
